EVA_NR;DS100;IFOPT;NAME;Longitude;Latitude;Betreiber_Name
8012492;UNDO;de:16061:8012492;Gernrode-Niederorschel;10,416533;51,383224;DB Station und Service AG
8012493;UNP;de:16076:8012493;Niederpöllnitz;11,95708;50,76636;DB Station und Service AG
8012494;UNIW;de:16062:8012494;Niedersachswerfen;10,76389;51,545067;DB Station und Service AG
8012496;DNSL;de:14521:40514;Niederschlag;13,014418;50,463964;Sächsische Dampfeisenbahngesellschaft mbH
8012497;DNDS;de:14628:1953;Niederschlottwitz;13,810979;50,889578;DB Station und Service AG
8012498;UNSK;de:16066:8012498;Niederschmalkalden;10,375907;50,716724;DB Station und Service AG
8012500;UNI;de:16065:8012500;Niederspier;10,848231;51,290103;DB Station und Service AG
8012502;UNTA;de:16071:8012502;Niedertrebra;11,579246;51,064343;DB Station und Service AG
8012503;DNI;de:14612:470;Niederwartha;13,605922;51,094632;DB Station und Service AG
8012504;UNWL;de:16070:8012504;Niederwillingen;11,038709;50,775457;DB Station und Service AG
8012505;DNWZ;de:14521:20521;Niederwürschnitz;12,754106;50,718224;DB Station und Service AG
8012506;LNM;de:15088:8012506;Niemberg;12,099869;51,552062;DB Station und Service AG
8012507;LNB;de:15089:8012507;Nienburg(Saale);11,761533;51,837951;DB Station und Service AG
8012509;DNB;de:16077:8012509;Nöbdenitz;12,280657;50,878906;DB Station und Service AG
8012511;UNOH;de:16055:8012511;Nohra(Weimar);11,267304;50,969222;DB Station und Service AG
8012512;UNA;de:16062:8012512;Nohra(Wipper);10,698478;51,443037;DB Station und Service AG
8012516;UNSA;de:16062:8012516;Nordhausen-Salza;10,77314;51,515111;DB Station und Service AG
8012517;WNOS;de:13071:7116;Nossentin;12,452177;53,521594;Regio Infra Nord-Ost GmbH & Co. KG
8012518;DOCA;de:14628:1500;Obercarsdorf;13,665174;50,860248;Sächsische Dampfeisenbahngesellschaft mbH
8012523;DNUN;de:14627:5705;Nünchritz;13,39197;51,302649;DB Station und Service AG
8012524;UOGR;de:16071:8012524;Obergrunstedt;11,270746;50,955595;DB Station und Service AG
8012526;LOH;de:14729:8012526;Oberholz;12,506422;51,257796;DB Station und Service AG
8012527;UOLA;de:16072:8012527;Oberlauscha;11,156265;50,484953;DB Station und Service AG
8012528;DOBL;de:14522:60707;Oberlichtenau;12,959276;50,907914;DB Station und Service AG
8012530;DOZO;de:14626:9729;Oberoderwitz Oberdorf;14,678718;50,973831;DB Station und Service AG
8012532;UOR;de:15087:8012532;Oberröblingen;11,297069;51,441136;DB Station und Service AG
8012533;UORO;de:16063:8012533;Oberrohn;10,214108;50,849861;DB Station und Service AG
8012534;DOH;de:14524:52534;Oberrothenbach;12,475776;50,763883;DB Station und Service AG
8012535;DOSC;de:14628:1950;Oberschlottwitz;13,814493;50,87055;DB Station und Service AG
8012537;BOB;de:12064:900320015;Obersdorf;14,167862;52,536966;DB Station und Service AG
8012540;DOG;de:14628:3420;Obervogelgesang;13,989919;50,949797;DB Station und Service AG
8012541;UOB;de:16055:8012541;Oberweimar;11,3548744;50,9659342;DB Station und Service AG
8012542;UOW;de:16073:8012542;Oberweißbach-Deesbach;11,135521;50,579239;DB RegioNetz Infrastruktur GmbH
8012546;LOL;de:15083:8012546;Ochtmersleben;11,381105;52,144442;DB Station und Service AG
8012549;BOD;de:12061:900260018;Oderin;13,726923;52,074916;DB Station und Service AG
8012550;DOR;de:14522:70688;Oederan;13,1747907;50,8572216;DB Station und Service AG
8012551;BOEG;de:12067:900310615;Oegeln;14,2708701;52,1727276;DB Station und Service AG
8012552;LOEH;de:12072:900245019;Oehna;13,048201;51,93305;DB Station und Service AG
8012553;DOE;de:14521:20426;Oelsnitz(Erzgeb);12,693933;50,734178;DB Station und Service AG
8012554;DOV;de:14523:732;Oelsnitz(Vogtl);12,159;50,41323;DB Station und Service AG
8012555;WOE;de:13071:5120;Oertzenhof;13,573119;53,518083;DB Station und Service AG
8012558;DOL;de:14521:48328;Olbernhau;13,336774;50,656255;DB RegioNetz Infrastruktur GmbH
8012559;DOGT;de:14521:40555;Olbernhau-Grünthal;13,364854;50,649844;DB RegioNetz Infrastruktur GmbH
8012560;DODN;de:14626:9525;Olbersdorf Niederdorf;14,781219;50,881175;Sächsisch-Oberlausitzer Eisenbahngesellschaft mbH
8012561;DODO;de:14626:9520;Olbersdorf Oberdorf;14,767724;50,871548;Sächsisch-Oberlausitzer Eisenbahngesellschaft mbH
8012562;UOL;de:16068:8012562;Olbersleben-Ellersleben;11,3332236;51,1439688;Thüringer Eisenbahn GmbH
8012563;UOG;de:16075:8012563;Oppurg;11,6506791;50,7058793;DB Station und Service AG
8012564;LOR;de:15091:23104;Oranienbaum(Anh);12,390405;51,800919;Dessauer Verkehrs- und Eisenbahngesellschaft mbH
8012565;BORT;de:12066:900435801;Ortrand;13,764948;51,373633;DB Station und Service AG
8012567;UOM;de:16071:8012567;Oßmannstedt;11,4252984;51,0190867;DB Station und Service AG
8012568;LOB;de:15090:8012568;Osterburg;11,760386;52,787668;DB Station und Service AG
8012570;LOST;de:15082:8012570;Osternienburg;12,03059;51,783518;DB Station und Service AG
8012571;DOLW;de:14521:55109;Olbernhau West;13,3207566;50,6602484;DB RegioNetz Infrastruktur GmbH
8012572;LON;de:15083:8012572;Osterweddingen;11,575921;52,049135;DB Station und Service AG
8012576;DOU;de:14522:55204;Ostrau;13,166405;51,200294;DB Station und Service AG
8012582;WGMS;de:13003:1502;Rostock-Torfbrücke;12,227735;54,241758;DB Station und Service AG
8012583;WGM;de:13072:116;Graal-Müritz;12,245387;54,248777;DB Station und Service AG
8012584;WGMW;de:13072:1624;Graal-Müritz Koppelweg;12,237167;54,24589;DB Station und Service AG
8012585;WKBM;de:13072:490;Ostseebad Kühlungsborn Mitte;11,75344;54,141615;Mecklenburgische Bäderbahn Molli GmbH
8012586;WKBO;de:13072:486;Ostseebad Kühlungsborn Ost;11,759827;54,147563;Mecklenburgische Bäderbahn Molli GmbH
8012587;WKBW;de:13072:487;Ostseebad Kühlungsborn West;11,727167;54,146496;Mecklenburgische Bäderbahn Molli GmbH
8012593;DOF;de:14522:55593;Ottendorf(Mittweida);12,952856;50,935117;DB Station und Service AG
8012594;DOK;de:14625:6601;Ottendorf-Okrilla Hp;13,8359553;51,1866768;DB Station und Service AG
8012595;DON;de:14625:6602;Ottendorf-Okrilla Nord;13,8351131;51,1970686;DB Station und Service AG
8012596;DOS;de:14625:6600;Ottendorf-Okrilla Süd;13,8249153;51,1779675;DB Station und Service AG
8012597;LOTW;de:14729:8012597;Otterwisch;12,601793;51,200328;DB Station und Service AG
8012599;LOV;de:15083:8012599;Ovelgünne;11,26943;52,141807;DB Station und Service AG
8012603;WPF;de:13072:2317;Papendorf;12,137318;54,036604;DB Station und Service AG
8012604;UPM;de:16074:8012604;Papiermühle(Stadtr);11,7901808;50,8853144;DB Station und Service AG
8012605;BPA;de:12071:900445956;Kunersdorf;14,188364;51,76864;DB Station und Service AG
8012609;WPA;de:13072:1641;Parkentin;11,978983;54,081256;DB Station und Service AG
8012610;WPO;de:13075:6254;Pasewalk Ost;14,009312;53,50957;DB Station und Service AG
8012611;WPS;de:12073:900341007;Passow(Uckermark);14,10137;53,148702;DB Station und Service AG
8012614;WPAU;de:12063:900210423;Paulinenaue;12,71327;52,675892;DB Station und Service AG
8012615;UPA;de:16073:8012615;Paulinzella;11,10596;50,701106;DB Station und Service AG
8012617;WPD;de:13075:4238;Peenemünde;13,773084;54,138762;Usedomer Bäderbahn GmbH
8012619;LPE;de:15088:8012619;Peißen;12,059642;51,500814;DB Station und Service AG
8012621;BPO;de:12071:900446103;Peitz Ost;14,449422;51,843979;DB Station und Service AG
8012622;WPB;de:12070:900215696;Perleberg;11,852322;53,071255;DB Station und Service AG
8012623;LPB;de:14729:8012623;Petergrube;12,503348;51,098402;DB Station und Service AG
8012627;WPE;de:12073:900340011;Petershagen(Uckerm);14,252349;53,239977;DB Station und Service AG
8012628;BPE;de:14626:8580;Petershain;14,751237;51,316536;DB Station und Service AG ?
8012629;LPRO;de:15082:8012629;Petersroda;12,2853488;51,569958;DB Station und Service AG
8012633;DPFH;de:14521:20438;Pfaffenhain;12,8228742;50,7500471;City-Bahn Chemnitz GmbH
8012634;WPH;de:13073:11746;Philippshagen;13,707042;54,347662;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH
8012636;BPIL;de:12067:900310008;Pillgram;14,398532;52,336898;DB Station und Service AG
8012637;WPIN;de:12073:900340003;Pinnow(Uckermark);14,088742;53,065342;DB Station und Service AG
8012639;DPK;de:14523:161;Pirk;12,0762813;50,427529;DB Station und Service AG
8012640;DPIC;de:14628:3430;Pirna-Copitz;13,933872;50,96811;DB Station und Service AG
8012641;DPIN;de:14628:3465;Pirna-Copitz Nord;13,935361;50,977611;DB Station und Service AG
8012643;WPLM;de:13076:17129;Plate(Meckl);11,507024;53,553205;DB Station und Service AG
8012646;DPW;de:14523:1126;Plauen(Vogtl)West;12,113439;50,494412;DB Station und Service AG
8012650;BP;de:12062:900416008;Plessa;13,616847;51,470851;DB Station und Service AG
8012651;WPSW;de:13074:3138;Plüschow;11,285845;53,837064;DB Station und Service AG
8012654;WPOE;de:13072:661;Pölchow;12,121127;54,011031;DB Station und Service AG
8012656;LPOE;de:14730:8012656;Pönitz(Leipzig);12,514432;51,408536;DB Station und Service AG
8012657;UPS;de:16075:8012657;Pößneck ob Bf;11,588338;50,690293;DB Station und Service AG
8012658;UPSU;de:16075:8012658;Pößneck unt Bf;11,606872;50,700536;DB Station und Service AG
8012660;DPOM;de:14625:7985;Pommritz;14,5747;51,159015;DB Station und Service AG
8012661;DPO;de:16077:8012661;Ponitz;12,416664;50,857778;DB Station und Service AG
8012662;DPSC;de:14628:3664;Porschdorf(Pirna);14,138576;50,943184;DB Station und Service AG
8012663;UPF;de:16074:8012663;Porstendorf;11,645489;50,976993;DB Station und Service AG
8012665;WPOW,WPWK;de:13073:11737;Posewald;13,528412;54,368107;Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH
8012666;BPD;de:12054:900230999;Potsdam Hbf;13,0667031;52,391509;DB Station und Service AG
8012668;LPZH;de:12063:900210343;Premnitz Nord;12,333494;52,535968;DB Station und Service AG
8012669;LPZS;de:12063:900210344;Premnitz Zentrum;12,343138;52,529136;DB Station und Service AG
8012673;LPRZ;de:15081:8012673;Pretzier(Altm);11,26454;52,836436;DB Station und Service AG
8012675;UPZ;de:15084:8012675;Prittitz;11,937331;51,15841;DB Station und Service AG
8012676;LPI;de:12069:900220184;Pritzerbe;12,458652;52,499581;DB Station und Service AG
8012677;WPRZ;de:13076:4259;Pritzier;11,08356;53,364971;DB Station und Service AG
8012678;LPRL;de:15086:8012678;Prödel;11,913342;52,03764;DB Station und Service AG
8012679;DPRO;de:12062:900415465;Prösen;13,488394;51,435058;DB Station und Service AG
8012680;DPRW;de:12062:900416053;Prösen West;13,470221;51,424961;DB Station und Service AG
8012681;BPW;de:12062:900416052;Prösen Ost;13,500532;51,425299;DB Station und Service AG
8012682;LPR;de:15084:8012682;Profen;12,210933;51,130458;DB Station und Service AG
8012683;WPRA;de:13073:11352;Prora;13,564057;54,444986;DB Station und Service AG
8012684;WPRO;de:13073:11038;Prora Ost;13,574515;54,43006;DB Station und Service AG
8012685;DPUL;de:14625:6038;Pulsnitz;14,013795;51,188162;DB Station und Service AG
8012686;DPUS;de:14625:6078;Pulsnitz Süd;14,0077186;51,1797331;DB Station und Service AG
8012688;DPT;de:14625:7200;Putzkau;14,23577;51,103124;DB Station und Service AG
8012690;LQQ;de:15085:22365;Quedlinburg-Quarmbeck;11,126402;51,753029;Harzer Schmalspurbahnen GmbH
8012694;DRAB;de:14628:1295;Rabenau;13,634875;50,963227;Sächsische Dampfeisenbahngesellschaft mbH
8012697;LRK;de:14730:8012697;Rackwitz(Leipzig);12,37513;51,440318;DB Station und Service AG
8012698;BRAD;de:12066:900435697;Raddusch;14,032354;51,815858;DB Station und Service AG
8012699;DRAG;de:14625:6700;Radeberg;13,912539;51,111752;DB Station und Service AG
8012700;DRBT;de:14627:4211;Radebeul-Weintraube;13,6557484;51,1031245;DB Station und Service AG
8012701;DRBZ;de:14627:4213;Radebeul-Zitzschewig;13,60668;51,1145117;DB Station und Service AG
8012702;DRDB;de:14627:4365;Radeburg;13,727718;51,20988;Sächsische Dampfeisenbahngesellschaft mbH
8012703;WRDN;de:12068:900205512;Wustrau-Radensleben;12,897265;52,857264;DB Station und Service AG
8012704;LRA;de:15091:8012704;Radis;12,504183;51,754704;DB Station und Service AG
8012705;LRI;de:15083:8012705;Rätzlingen;11,123409;52,409035;DB Station und Service AG
8012707;LRH;de:15082:8012707;Raguhn;12,270894;51,708391;DB Station und Service AG
8012710;WRAK;de:13073:79;Rakow;13,045942;54,048156;DB Station und Service AG
8012711;WRMB;de:13073:11070;Rambin(Rügen);13,207813;54,353429;DB Station und Service AG
8012713;BRSF;de:12072:900245025;Rangsdorf;13,43089;52,293948;DB Station und Service AG
8012716;WRW;de:13076:7538;Rastow;11,430859;53,458156;DB Station und Service AG
8012719;DRD;de:14628:3653;Rathmannsdorf(Kr Pirna);14,130838;50,927042;DB Station und Service AG
8012723;URAU;de:16072:8012723;Rauenstein(Thür);11,047486;50,412253;DB Station und Service AG
8012724;DRU;de:14523:1128;Raun;12,2932452;50,2598786;DB Station und Service AG
8012727;DRBG;de:14522:57217;Rechenberg;13,559902;50,733931;DB Station und Service AG
8012729;WRDL;de:13072:1642;Reddelich;11,849531;54,085241;DB Station und Service AG
8012731;LRB;de:14729:8012731;Regis-Breitingen;12,426039;51,083548;DB Station und Service AG
8012733;BRC;de:12069:900220008;Potsdam-Rehbrücke;13,098232;52,358298;DB Station und Service AG
8012734;LRF;de:12062:900416072;Rehfeld(Falkenberg);13,153331;51,579726;DB Station und Service AG
8012735;BRE;de:12064:900320012;Rehfelde;13,922803;52,528418;DB Station und Service AG
8012737;WRA;de:13074:7437;Rehna;11,049747;53,774263;DB Station und Service AG
8012738;DRCH;de:14626:8785;Reichenbach(Oberlausitz);14,796362;51,135472;DB Station und Service AG
8012739;DRC;de:14523:988;Reichenbach(Vogtl) ob Bf;12,29312;50,627777;DB Station und Service AG
8012740;DRF;de:14521:40590;Reifland-Wünschendorf;13,1947035;50,7399248;DB RegioNetz Infrastruktur GmbH
8012742;URN;de:16067:8012742;Reinhardsbrunn-Friedrichroda;10,562728;50,863498;DB Station und Service AG
8012743;URDN;de:15084:8012743;Reinsdorf(bei Nebra);11,601464;51,297997;DB Station und Service AG
8012749;UREN;de:16070:8012749;Rennsteig;10,835138;50,615249;Rennsteigbahn GmbH & Co. KG
8012750;URH;de:16066:8012750;Rentwertshausen;10,432284;50,455159;DB Station und Service AG
8012751;URM;de:14523:1130;Rentzschmühle;12,157813;50,575007;DB Station und Service AG
8012756;URR;de:16069:8012756;Reurieth;10,653519;50,459791;DB Station und Service AG
8012757;LRE;de:15088:8012757;Reußen;12,134346;51,503201;DB Station und Service AG
8012758;WRST;de:13071:31;Reuterstadt Stavenhagen;12,9142;53,706919;DB Station und Service AG
8012759;DRTH;de:14523:209;Reuth(b Plauen,Vogtl);11,954337;50,475859;DB Station und Service AG
8012760;WRH;de:12068:900205524;Rheinsberg(Mark);12,899993;53,092858;Regio Infra Nord-Ost GmbH & Co. KG
8012762;WRIO;de:13073:5388;Ribnitz-Damgarten Ost;12,487015;54,251016;DB Station und Service AG
8012763;WRI;de:13073:5018;Ribnitz-Damgarten West;12,436965;54,239176;DB Station und Service AG
8012766;URIE;de:15087:8012766;Riestedt;11,379856;51,484021;DB Station und Service AG
8012767;BRI;de:14626:8378;Rietschen;14,7839177;51,3986869;DB Station und Service AG
8012768;WRIW;de:12073:900340028;Ringenwalde(Templin);13,7075;53,057004;Niederbarnimer Eisenbahn AG
8012769;URGS;de:16068:8012769;Ringleben-Gebesee;10,957993;51,104096;DB Station und Service AG
8012770;URI;de:16066:8012770;Ritschenhausen;10,429506;50,512863;DB Station und Service AG
8012775;DROW;de:14523:1131;Rodewisch;12,395337;50,528653;DB Station und Service AG
8012777;LROD;de:15001:8012777;Rodleben;12,21729;51,897486;DB Station und Service AG
8012781;DRDF;de:14524:20454;Rödlitz-Hohndorf;12,654033;50,742252;DB Station und Service AG
8012785;WRGT;de:13072:799;Roggentin;12,213086;54,073494;DB Station und Service AG
8012787;UROH;de:16066:8012787;Rohr(Thür);10,515839;50,571588;DB Station und Service AG
8012788;LROI;de:15082:8012788;Roitzsch(Bitterf);12,2631884;51,5706549;DB Station und Service AG
8012792;WROW;de:12068:900205001;Rosenwinkel;12,343197;53,038194;Regio Infra Nord-Ost GmbH & Co. KG
8012796;UROS;de:15087:8012796;Roßla;11,065487;51,462881;DB Station und Service AG
8012797;URO;de:16065:8012797;Roßleben;11,436302;51,297859;Deutsche Regionaleisenbahn GmbH
8012801;WRHP;de:13003:853;Rostock Parkstraße;12,10789;54,085243;DB Station und Service AG
8012803;WRB;de:13003:1504;Rostock-Bramow;12,090548;54,101746;DB Station und Service AG
8012805;WRHO;de:13003:791;Rostock Holbeinplatz;12,099466;54,0933;DB Station und Service AG
8012806;WRK;de:13003:1640;Rostock-Kassebohm;12,163316;54,079425;DB Station und Service AG
8012807;WRMA;de:13003:827;Rostock-Marienehe;12,080072;54,111774;DB Station und Service AG
8012811;UROT;de:16074:8012811;Rothenstein(Saale);11,609223;50,851148;DB Station und Service AG
8012816;BRO;de:12062:900416094;Rückersdorf;13,574281;51,567358;DB Station und Service AG
8012817;LRMF;de:14713:8012817;Leipzig-Rückmarsdorf;12,282668;51,341871;DB Station und Service AG
8012819;WRZ;de:12060:900350158;Rüdnitz;13,63634;52,717704;DB Station und Service AG
8012821;BRUZ;de:12060:900350159;Ruhlsdorf-Zerpenschleuse;13,541511;52,843215;Niederbarnimer Eisenbahn AG
8012823;DRUG;de:14523:1132;Ruppertsgrün;12,176392;50,575023;DB Station und Service AG
8012824;WRU;de:13076:7142;Ruthenbeck;11,711168;53,545245;DB Station und Service AG
8012826;USAE;de:16063:8012826;Sättelstädt;10,480338;50,945914;DB Station und Service AG
8012827;WSAA;de:13073:2208;Saatel;12,77268;54,300371;Usedomer Bäderbahn GmbH
8012830;LSAD;de:15089:8012830;Sachsendorf(Calbe);11,865517;51,870054;DB Station und Service AG
8012831;BSAH;de:12065:900200041;Sachsenhausen(Nordb);13,251867;52,772269;DB Station und Service AG
8012832;WSAG;de:13073:11052;Sagard;13,564956;54,524379;DB Station und Service AG
8012835;WSAM;de:13073:11067;Samtens;13,290177;54,354116;DB Station und Service AG
8012839;WSAF;de:13075:6445;Sandförde;13,971273;53,563981;DB Station und Service AG
8012840;WSAN;de:13072:959;Sandhagen(b Bad Dob);11,740909;54,052785;DB Station und Service AG
8012841;WSTZ;de:13072:2968;Sanitz(b Rostock);12,376588;54,07506;DB Station und Service AG
8012842;WSAW;de:12070:900215839;Sarnow;12,229871;53,11728;Regio Infra Nord-Ost GmbH & Co. KG
8012843;WSZ;de:13073:11351;Sassnitz;13,637909;54,516284;DB Station und Service AG
8012852;USCK;de:16072:8012852;Schalkau;11,001731;50,400554;DB Station und Service AG
8012853;DSS;de:14521:20469;Scharfenstein;13,056007;50,702827;DB RegioNetz Infrastruktur GmbH
8012854;USKM;de:16072:8012854;Schalkau Mitte;11,008687;50,396618;DB Station und Service AG
8012855;BSH;de:12067:900310613;Wendisch-Rietz;14,009652;52,206826;DB Station und Service AG
8012856;WST;de:13072:977;Scharstorf;12,245847;53,970079;DB Station und Service AG
8012862;LSIS;de:15089:8012862;Schierstedt;11,521195;51,751526;DB Station und Service AG
8012863;LSDW;de:14730:8012863;Schkeuditz West;12,195667;51,40291;DB Station und Service AG
8012864;DSWK;de:14625:7295;Schirgiswalde-Kirschau;14,4267654;51,0795664;DB Station und Service AG
8012865;LSD;de:14730:8012865;Schkeuditz;12,222169;51,40239;DB Station und Service AG
8012867;LSP;de:15088:8012867;Schkopau;11,9920975;51,3889934;DB Station und Service AG
8012869;DGRA;de:14626:8948;Görlitz-Rauschwalde;14,93601;51,149078;DB Station und Service AG
8012870;BSFE;de:14626:8180;Schleife;14,5321012;51,5354316;DB Station und Service AG
8012873;DSUB;de:14521:40640;Bad Schlema;12,680229;50,618902;DB RegioNetz Infrastruktur GmbH
8012881;USMS;de:16066:8012881;Schmalkalden-Fachhochschule;10,463487;50,716422;DB Station und Service AG
